id,source_url,cam_url,cam_stream,ipwithport,ip2location,latitude,longitude,country_code,country,state,city,zipcode,timezone,cam_fixed_url,cam_ip,image_jpeg,camera_model,image_jpg_url,image_url_full,live_webcam_stream,manufacturer,tag,title_seo,description_seo,view_count
1319,,,http://61.120.99.199:80/-wvhttp-01-/GetOneShot?image_size=640x480&frame_count=1000000000,168.194.224.11:81,61.120.99.199,3.568.950.000,13.960.000,JP,Japan,Tokyo,Tokyo,214-0021,+09:00,,http://61.120.99.199:80,,Network Camera VB-C60,,http://61.120.99.199:80/-wvhttp-01-/GetOneShot,http://61.120.99.199:80/-wvhttp-01-/video.cgi,Canon,,"Tokyo Webcam - Live Stream Cam in Tokyo, Japan","Watch a live webcam stream from Tokyo, Japan. Captured by an Canon branded camera.",0
1324,,,http://202.213.110.69:80/-wvhttp-01-/GetOneShot?image_size=640x480&frame_count=1000000000,181.191.34.11:8081,202.213.110.69,3.715.000.000,14.040.000,JP,Japan,Fukushima,Ishikawa,963-7861,+09:00,,http://202.213.110.69:80,,Network Camera VB-C60,,http://202.213.110.69:80/-wvhttp-01-/GetOneShot,http://202.213.110.69:80/-wvhttp-01-/video.cgi,Canon,,"Ishikawa Webcam - Live Stream Cam in Fukushima, Japan","Watch a live webcam stream from Ishikawa, Japan. Captured by an Canon branded camera.",0
1327,,,http://219.121.14.140:8080/-wvhttp-01-/GetOneShot?image_size=640x480&frame_count=1000000000,177.104.209.207:10000,219.121.14.140,3.571.690.000,14.060.000,JP,Japan,Chiba,Asahi,289-0518,+09:00,,http://219.121.14.140:8080,,Network Camera VB-C60,,http://219.121.14.140:8080/-wvhttp-01-/GetOneShot,http://219.121.14.140:8080/-wvhttp-01-/video.cgi,Canon,,"Asahi Webcam - Live Stream Cam in Chiba, Japan","Watch a live webcam stream from Asahi, Japan. Captured by an Canon branded camera.",0
1332,,,http://183.177.132.177:80/-wvhttp-01-/GetOneShot?image_size=640x480&frame_count=1000000000,186.225.62.62:80,183.177.132.177,3.568.950.000,13.960.000,JP,Japan,Tokyo,Tokyo,214-0021,+09:00,,http://183.177.132.177:80,,Network Camera VB-C60,,http://183.177.132.177:80/-wvhttp-01-/GetOneShot,http://183.177.132.177:80/-wvhttp-01-/video.cgi,Canon,,"Tokyo Webcam - Live Stream Cam in Tokyo, Japan","Watch a live webcam stream from Tokyo, Japan. Captured by an Canon branded camera.",0
1334,,,http://203.181.0.49:80/-wvhttp-01-/GetOneShot?image_size=640x480&frame_count=1000000000,168.232.122.111:91,203.181.0.49,3.571.690.000,14.060.000,JP,Japan,Chiba,Asahi,289-0518,+09:00,,http://203.181.0.49:80,,Network Camera VB-C60,,http://203.181.0.49:80/-wvhttp-01-/GetOneShot,http://203.181.0.49:80/-wvhttp-01-/video.cgi,Canon,,"Asahi Webcam - Live Stream Cam in Chiba, Japan","Watch a live webcam stream from Asahi, Japan. Captured by an Canon branded camera.",0
1341,,,http://121.58.129.215:80/-wvhttp-01-/GetOneShot?image_size=640x480&frame_count=1000000000,94.236.200.220:81,121.58.129.215,3.548.300.000,13.880.000,JP,Japan,Yamanashi,Fujiyoshida,403-0011,+09:00,,http://121.58.129.215:80,,Network Camera VB-C60,,http://121.58.129.215:80/-wvhttp-01-/GetOneShot,http://121.58.129.215:80/-wvhttp-01-/video.cgi,Canon,,"Fujiyoshida Webcam - Live Stream Cam in Yamanashi, Japan","Watch a live webcam stream from Fujiyoshida, Japan. Captured by an Canon branded camera.",0
1383,,,http://166.166.175.62:80/-wvhttp-01-/GetOneShot?image_size=640x480&frame_count=1000000000,46.100.167.21:80,166.166.175.62,3.425.760.000,-8.870.330.000,US,United States,Mississippi,Tupelo,38801,-5:00:00,,http://166.166.175.62:80,,Network Camera VB-C60,,http://166.166.175.62:80/-wvhttp-01-/GetOneShot,http://166.166.175.62:80/-wvhttp-01-/video.cgi,Canon,,"Tupelo Webcam - Live Stream Cam in Mississippi, United States","Watch a live webcam stream from Tupelo, United States. Captured by an Canon branded camera.",0
1385,,,http://50.75.42.218:80/-wvhttp-01-/GetOneShot?image_size=640x480&frame_count=1000000000,5.200.65.168:8000,50.75.42.218,4.071.270.000,-7.400.600.000,US,United States,New York,New York City,10116,-4:00:00,,http://50.75.42.218:80,,Network Camera VB-C60,,http://50.75.42.218:80/-wvhttp-01-/GetOneShot,http://50.75.42.218:80/-wvhttp-01-/video.cgi,Canon,,"New York City Webcam - Live Stream Cam in New York, United States","Watch a live webcam stream from New York City, United States. Captured by an Canon branded camera.",0
1263,,,http://220.157.217.46:8001/-wvhttp-01-/GetOneShot?image_size=640x480&frame_count=1000000000,185.253.200.37:81,220.157.217.46,3.568.950.000,13.960.000,JP,Japan,Tokyo,Tokyo,214-0021,+09:00,,http://220.157.217.46:8001,,Network Camera VB-H41,,http://220.157.217.46:8001/-wvhttp-01-/GetOneShot,http://220.157.217.46:8001/-wvhttp-01-/video.cgi,Canon,,"Tokyo Webcam - Live Stream Cam in Tokyo, Japan","Watch a live webcam stream from Tokyo, Japan. Captured by an Canon branded camera.",0
1316,,,http://210.237.44.47:80/-wvhttp-01-/GetOneShot?image_size=640x480&frame_count=1000000000,94.110.74.26:80,210.237.44.47,3.568.950.000,13.960.000,JP,Japan,Tokyo,Tokyo,214-0021,+09:00,,http://210.237.44.47:80,,Network Camera VB-H41,,http://210.237.44.47:80/-wvhttp-01-/GetOneShot,http://210.237.44.47:80/-wvhttp-01-/video.cgi,Canon,,"Tokyo Webcam - Live Stream Cam in Tokyo, Japan","Watch a live webcam stream from Tokyo, Japan. Captured by an Canon branded camera.",0
1258,,,http://153.142.11.156:80/-wvhttp-01-/GetOneShot?image_size=640x480&frame_count=1000000000,130.193.112.15:80,153.142.11.156,3.636.700.000,14.040.000,JP,Japan,Ibaraki,Mito,311-4165,+09:00,,http://153.142.11.156:80,,Network Camera VB-M40,,http://153.142.11.156:80/-wvhttp-01-/GetOneShot,http://153.142.11.156:80/-wvhttp-01-/video.cgi,Canon,,"Mito Webcam - Live Stream Cam in Ibaraki, Japan","Watch a live webcam stream from Mito, Japan. Captured by an Canon branded camera.",0
1268,,,http://153.142.236.94:8080/-wvhttp-01-/GetOneShot?image_size=640x480&frame_count=1000000000,85.217.154.7:81,153.142.236.94,3.568.950.000,13.960.000,JP,Japan,Tokyo,Tokyo,214-0021,+09:00,,http://153.142.236.94:8080,,Network Camera VB-M40,,http://153.142.236.94:8080/-wvhttp-01-/GetOneShot,http://153.142.236.94:8080/-wvhttp-01-/video.cgi,Canon,,"Tokyo Webcam - Live Stream Cam in Tokyo, Japan","Watch a live webcam stream from Tokyo, Japan. Captured by an Canon branded camera.",0
1272,,,http://218.45.5.71:80/-wvhttp-01-/GetOneShot?image_size=640x480&frame_count=1000000000,92.207.200.224:82,218.45.5.71,3.415.000.000,13.520.000,JP,Japan,Wakayama,Kainan,640-1163,+09:00,,http://218.45.5.71:80,,Network Camera VB-M40,,http://218.45.5.71:80/-wvhttp-01-/GetOneShot,http://218.45.5.71:80/-wvhttp-01-/video.cgi,Canon,,"Kainan Webcam - Live Stream Cam in Wakayama, Japan","Watch a live webcam stream from Kainan, Japan. Captured by an Canon branded camera.",0
1282,,,http://202.213.110.70:80/-wvhttp-01-/GetOneShot?image_size=640x480&frame_count=1000000000,5.77.253.59:86,202.213.110.70,3.715.000.000,14.040.000,JP,Japan,Fukushima,Ishikawa,963-7861,+09:00,,http://202.213.110.70:80,,Network Camera VB-M40,,http://202.213.110.70:80/-wvhttp-01-/GetOneShot,http://202.213.110.70:80/-wvhttp-01-/video.cgi,Canon,,"Ishikawa Webcam - Live Stream Cam in Fukushima, Japan","Watch a live webcam stream from Ishikawa, Japan. Captured by an Canon branded camera.",0
1293,,,http://210.237.44.45:80/-wvhttp-01-/GetOneShot?image_size=640x480&frame_count=1000000000,181.171.25.136:80,210.237.44.45,3.568.950.000,13.960.000,JP,Japan,Tokyo,Tokyo,214-0021,+09:00,,http://210.237.44.45:80,,Network Camera VB-M40,,http://210.237.44.45:80/-wvhttp-01-/GetOneShot,http://210.237.44.45:80/-wvhttp-01-/video.cgi,Canon,,"Tokyo Webcam - Live Stream Cam in Tokyo, Japan","Watch a live webcam stream from Tokyo, Japan. Captured by an Canon branded camera.",0
1308,,,http://218.45.5.68:80/-wvhttp-01-/GetOneShot?image_size=640x480&frame_count=1000000000,91.187.75.152:80,218.45.5.68,3.415.000.000,13.520.000,JP,Japan,Wakayama,Kainan,640-1163,+09:00,,http://218.45.5.68:80,,Network Camera VB-M40,,http://218.45.5.68:80/-wvhttp-01-/GetOneShot,http://218.45.5.68:80/-wvhttp-01-/video.cgi,Canon,,"Kainan Webcam - Live Stream Cam in Wakayama, Japan","Watch a live webcam stream from Kainan, Japan. Captured by an Canon branded camera.",0
1311,,,http://125.199.233.198:80/-wvhttp-01-/GetOneShot?image_size=640x480&frame_count=1000000000,115.187.168.176:80,125.199.233.198,3.501.160.000,13.570.000,JP,Japan,Kyoto,Kyoto,602-8054,+09:00,,http://125.199.233.198:80,,Network Camera VB-M40,,http://125.199.233.198:80/-wvhttp-01-/GetOneShot,http://125.199.233.198:80/-wvhttp-01-/video.cgi,Canon,,"Kyoto Webcam - Live Stream Cam in Kyoto, Japan","Watch a live webcam stream from Kyoto, Japan. Captured by an Canon branded camera.",0
1387,,,http://68.15.215.196:8888/-wvhttp-01-/GetOneShot?image_size=640x480&frame_count=1000000000,94.183.49.15:80,68.15.215.196,3.042.130.000,-8.721.690.000,US,United States,Florida,Pensacola,32501,-5:00:00,,http://68.15.215.196:8888,,Network Camera VB-M40,,http://68.15.215.196:8888/-wvhttp-01-/GetOneShot,http://68.15.215.196:8888/-wvhttp-01-/video.cgi,Canon,,"Pensacola Webcam - Live Stream Cam in Florida, United States","Watch a live webcam stream from Pensacola, United States. Captured by an Canon branded camera.",0
1275,,,http://218.219.233.189:80/-wvhttp-01-/GetOneShot?image_size=640x480&frame_count=1000000000,107.11.18.79:8082,218.219.233.189,3.571.690.000,14.060.000,JP,Japan,Chiba,Asahi,289-0518,+09:00,,http://218.219.233.189:80,,Network Camera VB-M700,,http://218.219.233.189:80/-wvhttp-01-/GetOneShot,http://218.219.233.189:80/-wvhttp-01-/video.cgi,Canon,,"Asahi Webcam - Live Stream Cam in Chiba, Japan","Watch a live webcam stream from Asahi, Japan. Captured by an Canon branded camera.",0
1317,,,http://153.156.230.207:8084/-wvhttp-01-/GetOneShot?image_size=640x480&frame_count=1000000000,131.100.239.195:80,153.156.230.207,3.968.290.000,14.110.000,JP,Japan,Iwate,Morioka,020-0126,+09:00,,http://153.156.230.207:8084,,No title found,,http://153.156.230.207:8084/-wvhttp-01-/GetOneShot,http://153.156.230.207:8084/-wvhttp-01-/video.cgi,Canon,,"Morioka Webcam - Live Stream Cam in Iwate, Japan","Watch a live webcam stream from Morioka, Japan. Captured by an Canon branded camera.",0
1393,,,http://166.164.21.43:8000/-wvhttp-01-/GetOneShot?image_size=640x480&frame_count=1000000000,80.210.61.86:80,166.164.21.43,4.071.270.000,-7.400.600.000,US,United States,New York,New York City,10116,-4:00:00,,http://166.164.21.43:8000,,No title found,,http://166.164.21.43:8000/-wvhttp-01-/GetOneShot,http://166.164.21.43:8000/-wvhttp-01-/video.cgi,Canon,,"New York City Webcam - Live Stream Cam in New York, United States","Watch a live webcam stream from New York City, United States. Captured by an Canon branded camera.",0
1405,,,http://207.28.200.21:80/-wvhttp-01-/GetOneShot?image_size=640x480&frame_count=1000000000,82.62.102.168:80,207.28.200.21,4.159.290.000,-9.360.010.000,US,United States,Iowa,Des Moines,50319,-5:00:00,,http://207.28.200.21:80,,No title found,,http://207.28.200.21:80/-wvhttp-01-/GetOneShot,http://207.28.200.21:80/-wvhttp-01-/video.cgi,Canon,,"Des Moines Webcam - Live Stream Cam in Iowa, United States","Watch a live webcam stream from Des Moines, United States. Captured by an Canon branded camera.",0
1337,,,http://122.249.91.30:80/-wvhttp-01-/GetOneShot?image_size=640x480&frame_count=1000000000,87.126.247.184:6001,122.249.91.30,3.568.950.000,13.960.000,JP,Japan,Tokyo,Tokyo,214-0021,+09:00,,http://122.249.91.30:80,,#ERROR!,,http://122.249.91.30:80/-wvhttp-01-/GetOneShot,http://122.249.91.30:80/-wvhttp-01-/video.cgi,Canon,,"Tokyo Webcam - Live Stream Cam in Tokyo, Japan","Watch a live webcam stream from Tokyo, Japan. Captured by an Canon branded camera.",0
1419,,,http://195.58.25.61:801/mjpeg.cgi,58.120.178.8:5000,195.58.25.61,568.574.980,606.124.990,RU,Russian Federation,Sverdlovskaya oblast,Yekaterinburg,620098,+05:00,,http://195.58.25.61:801,,No title found,,http://195.58.25.61:801/image.jpg,http://195.58.25.61:801/mjpeg.cgi,DLink,,"Yekaterinburg Webcam - Live Stream Cam in Sverdlovskaya oblast, Russian Federation","Watch a live webcam stream from Yekaterinburg, Russian Federation. Captured by an DLink branded camera.",0
1420,,,http://109.106.138.23:8080/mjpeg.cgi,182.219.62.53:5000,109.106.138.23,519.156.990,393.360.900,RU,Russian Federation,Voronezhskaya oblast,Ramon,396020,+03:00,,http://109.106.138.23:8080,,No title found,,http://109.106.138.23:8080/image.jpg,http://109.106.138.23:8080/mjpeg.cgi,DLink,,"Ramon Webcam - Live Stream Cam in Voronezhskaya oblast, Russian Federation","Watch a live webcam stream from Ramon, Russian Federation. Captured by an DLink branded camera.",0
1421,,,http://109.194.163.50:50010/mjpeg.cgi,119.195.16.73:5000,109.194.163.50,571.523.360,655.272.060,RU,Russian Federation,Tyumenskaya oblast,Tyumen,625999,+05:00,,http://109.194.163.50:50010,,No title found,,http://109.194.163.50:50010/image.jpg,http://109.194.163.50:50010/mjpeg.cgi,DLink,,"Tyumen Webcam - Live Stream Cam in Tyumenskaya oblast, Russian Federation","Watch a live webcam stream from Tyumen, Russian Federation. Captured by an DLink branded camera.",0
1422,,,http://85.235.40.114:801/mjpeg.cgi,112.155.121.75:8000,85.235.40.114,568.574.980,606.124.990,RU,Russian Federation,Sverdlovskaya oblast,Yekaterinburg,620098,+05:00,,http://85.235.40.114:801,,No title found,,http://85.235.40.114:801/image.jpg,http://85.235.40.114:801/mjpeg.cgi,DLink,,"Yekaterinburg Webcam - Live Stream Cam in Sverdlovskaya oblast, Russian Federation","Watch a live webcam stream from Yekaterinburg, Russian Federation. Captured by an DLink branded camera.",0
1423,,,http://94.198.4.28:3125/mjpeg.cgi,203.142.184.80:5000,94.198.4.28,542.138.600,496.183.820,RU,Russian Federation,Ulyanovskaya oblast,Dimitrovgrad,433512,+04:00,,http://94.198.4.28:3125,,No title found,,http://94.198.4.28:3125/image.jpg,http://94.198.4.28:3125/mjpeg.cgi,DLink,,"Dimitrovgrad Webcam - Live Stream Cam in Ulyanovskaya oblast, Russian Federation","Watch a live webcam stream from Dimitrovgrad, Russian Federation. Captured by an DLink branded camera.",0
1426,,,http://79.0.95.68:84/mjpeg.cgi,183.106.46.105:8000,79.0.95.68,4.464.780.000,1.092.530.000,IT,Italy,Emilia-Romagna,Modena,41100,+02:00,,http://79.0.95.68:84,,No title found,,http://79.0.95.68:84/image.jpg,http://79.0.95.68:84/image.jpg,DLink-DCS-932,,"Modena Webcam - Live Stream Cam in Emilia-Romagna, Italy","Watch a live webcam stream from Modena, Italy. Captured by an DLink-DCS-932 branded camera.",0
1428,,,http://109.247.147.137:8082/mjpeg.cgi,183.106.107.128:5000,109.247.147.137,5.897.000.000,573.330.000,NO,Norway,Rogaland,Stavanger,4095,+02:00,,http://109.247.147.137:8082,,No title found,,http://109.247.147.137:8082/image.jpg,http://109.247.147.137:8082/image.jpg,DLink-DCS-932,,"Stavanger Webcam - Live Stream Cam in Rogaland, Norway","Watch a live webcam stream from Stavanger, Norway. Captured by an DLink-DCS-932 branded camera.",0
1439,,,http://173.13.228.92:80/tmpfs/auto.jpg?COUNTER,221.138.235.26:8000,173.13.228.92,3.889.510.000,-7.703.630.000,US,United States,District of Columbia,Washington,20001,-4:00:00,,http://173.13.228.92:80,,ipCAM,,http://173.13.228.92:80/tmpfs/auto.jpg,http://173.13.228.92:80/tmpfs/auto.jpg,FDT,,"Washington Webcam - Live Stream Cam in District of Columbia, United States","Watch a live webcam stream from Washington, United States. Captured by an FDT branded camera.",0
1447,,,http://46.171.194.165:8080/videostream.cgi?user=admin&pwd=,49.167.210.181:8000,46.171.194.165,4.997.970.000,1.910.470.000,PL,Poland,Slaskie,Gora,43-227,+02:00,,http://46.171.194.165:8080,,,,http://46.171.194.165:8080/snapshot.jpg?user=admin&pwd=,http://46.171.194.165:8080/videostream.cgi?user=admin&pwd=,Foscam,,"Gora Webcam - Live Stream Cam in Slaskie, Poland","Watch a live webcam stream from Gora, Poland. Captured by an Foscam branded camera.",0
1891,,,http://114.33.198.13:80/webcapture.jpg?command=snap&channel=1?COUNTER,110.4.157.157:83,114.33.198.13,2.261.620.000,12.030.000,TW,Taiwan,Kaohsiung,Kaohsiung,800,+08:00,,http://114.33.198.13:80,,,,http://114.33.198.13:80/webcapture.jpg?command=snap&channel=1,http://114.33.198.13:80/webcapture.jpg?command=snap&channel=1,Hi3516,,"Kaohsiung Webcam - Live Stream Cam in Kaohsiung, Taiwan","Watch a live webcam stream from Kaohsiung, Taiwan. Captured by an Hi3516 branded camera.",0
1467,,,http://45.237.130.35:82/webcapture.jpg?command=snap&channel=1?COUNTER,211.253.223.82:8000,45.237.130.35,-1.872.470.000,-4.749.860.000,BR,Brazil,Minas Gerais,Monte Carmelo,38500-000,-3:00:00,,http://45.237.130.35:82,,INTELBRAS,,http://45.237.130.35:82/webcapture.jpg?command=snap&channel=1,http://45.237.130.35:82/webcapture.jpg?command=snap&channel=1,Hi3516,,"Monte Carmelo Webcam - Live Stream Cam in Minas Gerais, Brazil","Watch a live webcam stream from Monte Carmelo, Brazil. Captured by an Hi3516 branded camera.",0
1472,,,http://177.52.31.193:8081/webcapture.jpg?command=snap&channel=1?COUNTER,58.77.45.171:8000,177.52.31.193,-2.124.270.000,-4.880.410.000,BR,Brazil,Sao Paulo,Santa Adelia,15960-000,-3:00:00,,http://177.52.31.193:8081,,INTELBRAS,,http://177.52.31.193:8081/webcapture.jpg?command=snap&channel=1,http://177.52.31.193:8081/webcapture.jpg?command=snap&channel=1,Hi3516,,"Santa Adelia Webcam - Live Stream Cam in Sao Paulo, Brazil","Watch a live webcam stream from Santa Adelia, Brazil. Captured by an Hi3516 branded camera.",0
1474,,,http://186.225.62.62:80/webcapture.jpg?command=snap&channel=1?COUNTER,61.84.170.181:8000,186.225.62.62,-385.440.000,-4.092.110.000,BR,Brazil,Ceara,Ubajara,62350-000,-3:00:00,,http://186.225.62.62:80,,INTELBRAS,,http://186.225.62.62:80/webcapture.jpg?command=snap&channel=1,http://186.225.62.62:80/webcapture.jpg?command=snap&channel=1,Hi3516,,"Ubajara Webcam - Live Stream Cam in Ceara, Brazil","Watch a live webcam stream from Ubajara, Brazil. Captured by an Hi3516 branded camera.",0
1822,,,http://95.181.133.98:80/webcapture.jpg?command=snap&channel=1?COUNTER,111.185.126.190:80,95.181.133.98,6.093.430.000,7.655.310.000,RU,Russian Federation,Khanty-Mansiyskiy avtonomnyy okrug,Nizhnevartovsk,628609,+05:00,,http://95.181.133.98:80,,Login,,http://95.181.133.98:80/webcapture.jpg?command=snap&channel=1,http://95.181.133.98:80/webcapture.jpg?command=snap&channel=1,Hi3516,,"Nizhnevartovsk Webcam - Live Stream Cam in Khanty-Mansiyskiy avtonomnyy okrug, Russian Federation","Watch a live webcam stream from Nizhnevartovsk, Russian Federation. Captured by an Hi3516 branded camera.",0
1455,,,http://80.110.202.40:50001/webcapture.jpg?command=snap&channel=1?COUNTER,58.231.167.42:8000,80.110.202.40,4.820.840.000,1.637.200.000,AT,Austria,Wien,Vienna,1010,+02:00,,http://80.110.202.40:50001,,NETSurveillance WEB,,http://80.110.202.40:50001/webcapture.jpg?command=snap&channel=1,http://80.110.202.40:50001/webcapture.jpg?command=snap&channel=1,Hi3516,,"Vienna Webcam - Live Stream Cam in Wien, Austria","Watch a live webcam stream from Vienna, Austria. Captured by an Hi3516 branded camera.",0
1465,,,http://189.84.174.53:83/webcapture.jpg?command=snap&channel=1?COUNTER,59.13.185.70:8000,189.84.174.53,-2.252.300.000,-4.410.410.000,BR,Brazil,Rio de Janeiro,Volta Redonda,27200-000,-3:00:00,,http://189.84.174.53:83,,NETSurveillance WEB,,http://189.84.174.53:83/webcapture.jpg?command=snap&channel=1,http://189.84.174.53:83/webcapture.jpg?command=snap&channel=1,Hi3516,,"Volta Redonda Webcam - Live Stream Cam in Rio de Janeiro, Brazil","Watch a live webcam stream from Volta Redonda, Brazil. Captured by an Hi3516 branded camera.",0
1486,,,http://87.121.76.28:8080/webcapture.jpg?command=snap&channel=1?COUNTER,114.207.40.60:8000,87.121.76.28,4.268.580.000,2.632.910.000,BG,Bulgaria,Sliven,Sliven,8800,+03:00,,http://87.121.76.28:8080,,NETSurveillance WEB,,http://87.121.76.28:8080/webcapture.jpg?command=snap&channel=1,http://87.121.76.28:8080/webcapture.jpg?command=snap&channel=1,Hi3516,,"Sliven Webcam - Live Stream Cam in Sliven, Bulgaria","Watch a live webcam stream from Sliven, Bulgaria. Captured by an Hi3516 branded camera.",0
1549,,,http://114.156.154.72:80/webcapture.jpg?command=snap&channel=1?COUNTER,175.213.67.75:8000,114.156.154.72,3.465.000.000,13.390.000,JP,Japan,Okayama,Okayama,700-0824,+09:00,,http://114.156.154.72:80,,NETSurveillance WEB,,http://114.156.154.72:80/webcapture.jpg?command=snap&channel=1,http://114.156.154.72:80/webcapture.jpg?command=snap&channel=1,Hi3516,,"Okayama Webcam - Live Stream Cam in Okayama, Japan","Watch a live webcam stream from Okayama, Japan. Captured by an Hi3516 branded camera.",0
1582,,,http://106.248.82.171:8000/webcapture.jpg?command=snap&channel=1?COUNTER,123.199.16.44:8000,106.248.82.171,3.756.630.000,12.690.000,KR,Korea,Seoul-teukbyeolsi,Seoul,6030,+09:00,,http://106.248.82.171:8000,,NETSurveillance WEB,,http://106.248.82.171:8000/webcapture.jpg?command=snap&channel=1,http://106.248.82.171:8000/webcapture.jpg?command=snap&channel=1,Hi3516,,"Seoul Webcam - Live Stream Cam in Seoul-teukbyeolsi, Korea","Watch a live webcam stream from Seoul, Korea. Captured by an Hi3516 branded camera.",0
1602,,,http://211.33.67.200:8000/webcapture.jpg?command=snap&channel=1?COUNTER,59.7.100.19:8000,211.33.67.200,3.598.330.000,12.670.000,KR,Korea,Jeollabuk-do,Gunsan,54179,+09:00,,http://211.33.67.200:8000,,NETSurveillance WEB,,http://211.33.67.200:8000/webcapture.jpg?command=snap&channel=1,http://211.33.67.200:8000/webcapture.jpg?command=snap&channel=1,Hi3516,,"Gunsan Webcam - Live Stream Cam in Jeollabuk-do, Korea","Watch a live webcam stream from Gunsan, Korea. Captured by an Hi3516 branded camera.",0
1608,,,http://61.253.161.37:8000/webcapture.jpg?command=snap&channel=1?COUNTER,175.215.194.74:9000,61.253.161.37,3.732.360.000,12.680.000,KR,Korea,Gyeonggi-do,Ansan,15649,+09:00,,http://61.253.161.37:8000,,NETSurveillance WEB,,http://61.253.161.37:8000/webcapture.jpg?command=snap&channel=1,http://61.253.161.37:8000/webcapture.jpg?command=snap&channel=1,Hi3516,,"Ansan Webcam - Live Stream Cam in Gyeonggi-do, Korea","Watch a live webcam stream from Ansan, Korea. Captured by an Hi3516 branded camera.",0
1611,,,http://180.66.12.65:8000/webcapture.jpg?command=snap&channel=1?COUNTER,84.245.216.48:82,180.66.12.65,3.756.630.000,12.690.000,KR,Korea,Seoul-teukbyeolsi,Seoul,6030,+09:00,,http://180.66.12.65:8000,,NETSurveillance WEB,,http://180.66.12.65:8000/webcapture.jpg?command=snap&channel=1,http://180.66.12.65:8000/webcapture.jpg?command=snap&channel=1,Hi3516,,"Seoul Webcam - Live Stream Cam in Seoul-teukbyeolsi, Korea","Watch a live webcam stream from Seoul, Korea. Captured by an Hi3516 branded camera.",0
1640,,,http://58.77.45.171:8000/webcapture.jpg?command=snap&channel=1?COUNTER,195.96.72.210:8081,58.77.45.171,3.756.630.000,12.690.000,KR,Korea,Seoul-teukbyeolsi,Seoul,6030,+09:00,,http://58.77.45.171:8000,,NETSurveillance WEB,,http://58.77.45.171:8000/webcapture.jpg?command=snap&channel=1,http://58.77.45.171:8000/webcapture.jpg?command=snap&channel=1,Hi3516,,"Seoul Webcam - Live Stream Cam in Seoul-teukbyeolsi, Korea","Watch a live webcam stream from Seoul, Korea. Captured by an Hi3516 branded camera.",0
1648,,,http://114.205.139.219:8000/webcapture.jpg?command=snap&channel=1?COUNTER,176.115.139.94:84,114.205.139.219,3.756.630.000,12.690.000,KR,Korea,Seoul-teukbyeolsi,Seoul,6030,+09:00,,http://114.205.139.219:8000,,NETSurveillance WEB,,http://114.205.139.219:8000/webcapture.jpg?command=snap&channel=1,http://114.205.139.219:8000/webcapture.jpg?command=snap&channel=1,Hi3516,,"Seoul Webcam - Live Stream Cam in Seoul-teukbyeolsi, Korea","Watch a live webcam stream from Seoul, Korea. Captured by an Hi3516 branded camera.",0
1660,,,http://220.95.102.166:8000/webcapture.jpg?command=snap&channel=1?COUNTER,178.237.129.44:8080,220.95.102.166,3.553.720.000,12.930.000,KR,Korea,Ulsan-gwangyeoksi,Ulsan,44236,+09:00,,http://220.95.102.166:8000,,NETSurveillance WEB,,http://220.95.102.166:8000/webcapture.jpg?command=snap&channel=1,http://220.95.102.166:8000/webcapture.jpg?command=snap&channel=1,Hi3516,,"Ulsan Webcam - Live Stream Cam in Ulsan-gwangyeoksi, Korea","Watch a live webcam stream from Ulsan, Korea. Captured by an Hi3516 branded camera.",0
1677,,,http://116.40.182.117:8000/webcapture.jpg?command=snap&channel=1?COUNTER,114.32.209.94:8888,116.40.182.117,3.510.270.000,12.900.000,KR,Korea,Busan-gwangyeoksi,Busan,48700,+09:00,,http://116.40.182.117:8000,,NETSurveillance WEB,,http://116.40.182.117:8000/webcapture.jpg?command=snap&channel=1,http://116.40.182.117:8000/webcapture.jpg?command=snap&channel=1,Hi3516,,"Busan Webcam - Live Stream Cam in Busan-gwangyeoksi, Korea","Watch a live webcam stream from Busan, Korea. Captured by an Hi3516 branded camera.",0
1686,,,http://125.242.71.28:8000/webcapture.jpg?command=snap&channel=1?COUNTER,220.134.77.107:80,125.242.71.28,3.756.630.000,12.690.000,KR,Korea,Seoul-teukbyeolsi,Seoul,6030,+09:00,,http://125.242.71.28:8000,,NETSurveillance WEB,,http://125.242.71.28:8000/webcapture.jpg?command=snap&channel=1,http://125.242.71.28:8000/webcapture.jpg?command=snap&channel=1,Hi3516,,"Seoul Webcam - Live Stream Cam in Seoul-teukbyeolsi, Korea","Watch a live webcam stream from Seoul, Korea. Captured by an Hi3516 branded camera.",0
1687,,,http://116.120.221.28:8000/webcapture.jpg?command=snap&channel=1?COUNTER,61.219.64.112:5000,116.120.221.28,3.756.630.000,12.690.000,KR,Korea,Seoul-teukbyeolsi,Seoul,6030,+09:00,,http://116.120.221.28:8000,,NETSurveillance WEB,,http://116.120.221.28:8000/webcapture.jpg?command=snap&channel=1,http://116.120.221.28:8000/webcapture.jpg?command=snap&channel=1,Hi3516,,"Seoul Webcam - Live Stream Cam in Seoul-teukbyeolsi, Korea","Watch a live webcam stream from Seoul, Korea. Captured by an Hi3516 branded camera.",0
